Year,TowNumber,TimStart,TimEnd,GridLine,GridStation,LatitudeStart,LongitudeStart,DepthMaximumM,EsuperbaNum,EsuperbaVol,EcrystalNum,EcrystalVol,EfrigidaNum,EfrigidaVol,ThysanoeNum,ThysanoeVol,SalpSolNum,SalpSolVol,SalpAggNum,SalpAggVol,YearDigs,ADCP_StartFile,ADCP_StartIdx,ADCP_EndFile,ADCP_EndIdx,TowID,idx1,idx2,SST
2006,62,2211.013194,2211.035417,300.0,80.0,66.635,69.5342,121.0,5.511,10.334,0.23,0.115,,,257.431,18.073,0.0,0.0,0.115,0.804,6,lg2006_019_00000_nb150_tim.csv,1183.0,lg2006_019_00000_nb150_tim.csv,3075.0,88,1232023.0,1233915.0,0.9903400246521329
2006,64,2211.144444,2211.175694,300.0,60.0,66.7721,69.2408,120.0,20.958,16.601,6.16,1.427,,,443.569,27.869,0.0,0.0,0.0,0.0,6,lg2006_019_07200_nb150_tim.csv,5262.0,lg2006_019_14400_nb150_tim.csv,828.0,89,1243196.0,1245856.0,0.7693404108731089
2006,66,2211.327778,2211.351389,300.0,100.0,66.5129,69.8905,120.0,3.058,4.892,0.218,0.109,,,83.431,5.569,0.0,0.0,0.109,0.218,6,lg2006_019_21600_nb150_tim.csv,6682.0,lg2006_019_28800_nb150_tim.csv,1597.0,90,1258803.0,1260812.0,1.3647094527363866
2006,68,2211.609028,2211.6375,300.0,120.0,66.3826,70.192,123.0,24.719,45.674,0.086,0.017,,,47.128,3.079,0.0,0.0,0.086,0.043,6,lg2006_019_50400_nb150_tim.csv,2248.0,lg2006_019_50400_nb150_tim.csv,4671.0,91,1282744.0,1285167.0,1.2583026677670401
2006,70,2211.85,2211.876389,300.0,140.0,66.2604,70.501,120.0,3.206,5.657,0.0,0.0,,,203.082,12.653,0.0,0.0,0.0,0.0,6,lg2006_019_72000_nb150_tim.csv,1479.0,lg2006_019_72000_nb150_tim.csv,3725.0,92,1303256.0,1305502.0,1.4509370271473843
2006,71,2212.004861,2212.030556,300.0,160.0,66.1287,70.7916,120.0,39.592,56.955,0.0,0.0,,,220.907,18.358,0.0,0.0,0.492,4.038,6,lg2006_020_00000_nb150_tim.csv,475.0,lg2006_020_00000_nb150_tim.csv,2662.0,93,1316439.0,1318626.0,1.5709280926255098
2006,73,2212.270139,2212.297917,300.0,180.0,65.9838,71.0873,120.0,30.09,52.013,0.0,0.0,,,11.52,1.118,0.0,0.0,59.235,16.584,6,lg2006_020_21600_nb150_tim.csv,1731.0,lg2006_020_21600_nb150_tim.csv,4096.0,94,1338922.0,1341287.0,1.607788038884022
2006,75,2212.679167,2212.701389,300.0,200.0,65.8559,71.3829,121.0,0.538,1.075,0.0,0.0,,,3.333,0.538,0.0,0.0,2.043,8.816,6,lg2006_020_57600_nb150_tim.csv,1081.0,lg2006_020_57600_nb150_tim.csv,2973.0,95,1373741.0,1375633.0,2.3192123613313584
2006,77,2213.620833,2213.652083,200.0,260.0,66.0363,73.875,125.0,0.332,0.249,0.0,0.0,,,0.249,-1.0,5.723,1.078,84.439,314.53,6,lg2006_021_50400_nb150_tim.csv,3210.0,lg2006_021_50400_nb150_tim.csv,5870.0,96,1453903.0,1456563.0,1.9991136164351404
2006,78,2214.077083,2214.110417,200.0,220.0,66.2931,73.3112,121.0,0.0,0.0,0.0,0.0,,,-1.0,-1.0,0.0,0.0,2001.241,2401.517,6,lg2006_022_00000_nb150_tim.csv,6580.0,lg2006_022_07200_nb150_tim.csv,2323.0,97,1492742.0,1495579.0,2.2150017030772604
2006,79,2214.243056,2214.270833,200.0,200.0,66.4445,73.0324,122.0,1.724,1.724,0.0,0.0,,,117.85,14.371,0.549,0.313,197.148,146.56,6,lg2006_022_14400_nb150_tim.csv,6520.0,lg2006_022_21600_nb150_tim.csv,1791.0,98,1506870.0,1509234.0,2.1885003523608644
2006,81,2214.735417,2214.767361,200.0,180.0,66.5818,72.7159,120.0,0.222,0.371,0.0,0.0,,,7.855,1.408,0.0,0.0,1.63,13.339,6,lg2006_022_57600_nb150_tim.csv,5870.0,lg2006_022_64800_nb150_tim.csv,1496.0,99,1548782.0,1551501.0,2.3220666666668928
2006,83,2215.023611,2215.056944,200.0,160.0,66.7172,72.412,120.0,0.148,0.111,0.0,0.0,,,77.687,6.843,0.0,0.0,80.205,59.077,6,lg2006_023_00000_nb150_tim.csv,2028.0,lg2006_023_00000_nb150_tim.csv,4866.0,100,1573314.0,1576152.0,2.0435482564282617
2006,85,2215.180556,2215.213194,200.0,140.0,66.85,72.128,122.0,10.424,14.335,4.879,0.887,,,70.675,4.731,0.0,0.0,3.253,1.626,6,lg2006_023_14400_nb150_tim.csv,1200.0,lg2006_023_17113_nb150_tim.csv,1289.0,101,1586674.0,1589349.0,-0.22068205032388757
2006,87,2215.533333,2215.567361,200.0,120.0,66.9884,71.8193,122.0,0.773,1.265,12.017,1.476,,,20.169,0.914,0.0,0.0,0.0,0.0,6,lg2006_023_43200_nb150_tim.csv,2841.0,lg2006_023_43200_nb150_tim.csv,5738.0,102,1616604.0,1619501.0,0.8640750517598611
2006,89,2215.720833,2215.748611,200.0,100.0,67.1185,71.5031,122.0,4.019,5.657,2.311,0.301,,,51.646,3.014,0.0,0.0,0.0,0.0,6,lg2006_023_57600_nb150_tim.csv,4616.0,lg2006_023_57600_nb150_tim.csv,6982.0,103,1632568.0,1634934.0,0.5447364455684286
2006,90,2215.925694,2215.955556,200.0,80.0,67.2575,71.2105,120.0,12.56,17.185,7.57,0.915,,,154.218,9.208,0.0,0.0,0.0,0.0,6,lg2006_023_79200_nb150_tim.csv,772.0,lg2006_023_79200_nb150_tim.csv,3314.0,104,1650010.0,1652552.0,1.0670221523138765
2006,92,2216.256944,2216.290278,220.0,-26.1,67.8116,69.2139,121.0,8.404,4.75,45.083,4.345,,,12.962,1.068,0.0,0.0,0.0,0.0,6,lg2006_024_21600_nb150_tim.csv,595.0,lg2006_024_21600_nb150_tim.csv,3432.0,105,1678208.0,1681045.0,-0.7514489076815986
2006,93,2217.00625,2217.035417,200.0,60.0,67.387,70.9259,120.0,3.066,2.725,6.814,0.852,,,94.711,5.885,0.0,0.0,0.17,0.426,6,lg2006_025_00000_nb150_tim.csv,535.0,lg2006_025_00000_nb150_tim.csv,3018.0,106,1741994.0,1744477.0,-0.8318559447134772
2006,95,2217.151389,2217.178472,200.0,40.0,67.5129,70.5916,120.0,2.437,1.462,7.117,0.439,,,17.062,0.731,0.0,0.0,20.962,26.812,6,lg2006_025_07200_nb150_tim.csv,5797.0,lg2006_025_14400_nb150_tim.csv,1009.0,107,1754349.0,1756655.0,-0.7234616384916172
2006,97,2217.28125,2217.305556,200.0,20.0,67.6491,70.2771,121.0,3.574,1.191,8.697,1.43,,,143.081,7.696,0.0,0.0,0.477,0.119,6,lg2006_025_21600_nb150_tim.csv,2664.0,lg2006_025_21600_nb150_tim.csv,4732.0,108,1765404.0,1767472.0,-0.5378569357180502
2006,99,2217.559722,2217.59375,200.0,0.0,67.7847,69.9449,122.0,3.242,2.377,16.857,1.801,,,35.3,2.089,0.0,0.0,0.0,0.0,6,lg2006_025_43200_nb150_tim.csv,5088.0,lg2006_025_50400_nb150_tim.csv,891.0,109,1789109.0,1792006.0,0.2505909247744534
2006,101,2217.731944,2217.765972,200.0,-20.0,67.9059,69.608,121.0,0.57,0.163,32.486,3.338,,,7.083,0.407,0.0,0.0,0.0,0.0,6,lg2006_025_57600_nb150_tim.csv,5561.0,lg2006_025_64800_nb150_tim.csv,1364.0,110,1803770.0,1806667.0,-0.11350040257447817
2006,103,2218.036111,2218.064583,200.0,-32.5,67.9771,69.3813,127.0,0.777,0.259,38.051,3.106,,,14.064,1.035,0.0,0.0,0.086,0.086,6,lg2006_026_00000_nb150_tim.csv,3080.0,lg2006_026_00000_nb150_tim.csv,5505.0,111,1829673.0,1832098.0,0.15362895026195533
2006,105,2220.815972,2220.836111,220.8,-21.1,67.7712,69.2405,102.0,0.566,0.141,0.0,0.0,,,0.283,0.028,0.0,0.0,0.0,0.0,6,lg2006_028_64800_nb150_tim.csv,5621.0,lg2006_028_72000_nb150_tim.csv,241.0,112,2066334.0,2068048.0,0.12902264334284735
2006,106,2220.901389,2220.928472,222.5,-23.2,67.7695,69.183,120.0,0.409,0.123,16.27,2.044,,,6.786,0.531,0.0,0.0,0.0,0.0,6,lg2006_028_72000_nb150_tim.csv,5798.0,lg2006_028_79200_nb150_tim.csv,1010.0,113,2073605.0,2075910.0,0.4492041775071559
2006,107,2222.984028,2223.015972,440.0,15.0,66.1268,66.3084,120.0,2.19,0.982,41.844,5.816,,,216.016,17.024,0.0,0.0,0.0,0.0,6,lg2006_030_79200_nb150_tim.csv,5765.0,lg2006_031_00000_nb150_tim.csv,1388.0,114,2250826.0,2253546.0,0.8852137694489425
2006,109,2223.334722,2223.354167,400.0,15.0,66.4051,66.9193,123.0,67.917,102.279,26.161,4.528,,,27.335,2.683,0.0,0.0,0.0,0.0,6,lg2006_031_28800_nb150_tim.csv,147.0,lg2006_031_28800_nb150_tim.csv,1802.0,115,2280684.0,2282339.0,-0.45488345410862857
2006,111,2223.603472,2223.638889,420.0,15.0,66.2798,66.613,120.0,4.331,3.143,34.225,6.147,,,54.481,4.54,0.0,0.0,0.0,0.0,6,lg2006_031_50400_nb150_tim.csv,1743.0,lg2006_031_50400_nb150_tim.csv,4758.0,116,2303562.0,2306577.0,-0.18811201370197697
2007,1,2564.002778,2564.022917,500.0,60.0,65.479,66.145,131.0,12.289,7.716,9.717,1.715,,,1295.457,26.149,0.0,0.0,0.0,0.0,7,lg2007_007_00000_nb150_tim.csv,289.0,lg2007_007_00000_nb150_tim.csv,2004.0,117,305416.0,307131.0,1.8502263986025174
2007,3,2564.502778,2564.527778,600.0,40.0,64.951,64.416,122.0,12.892,10.131,0.114,0.114,,,2598.234,57.617,0.0,0.0,0.0,0.0,7,lg2007_007_43200_nb150_tim.csv,289.0,lg2007_007_43200_nb150_tim.csv,2417.0,118,347984.0,350112.0,1.4071656489737088
2007,5,2564.720139,2564.741667,600.0,60.0,64.837,64.745,130.0,19.967,16.066,0.0,0.0,,,655.015,15.262,0.0,0.0,0.0,0.0,7,lg2007_007_57600_nb150_tim.csv,4604.0,lg2007_007_57600_nb150_tim.csv,6437.0,119,366486.0,368319.0,1.6951744820062855
2007,8,2565.44375,2565.4625,600.0,80.0,64.733,65.083,119.0,74.571,23.843,81.929,9.905,,,741.464,20.037,0.0,0.0,0.0,0.0,7,lg2007_008_36000_nb150_tim.csv,2359.0,lg2007_008_36000_nb150_tim.csv,3955.0,120,428092.0,429688.0,1.2109103527447829
2007,9,2565.938889,2565.961111,600.0,100.0,64.577,65.343,119.0,0.329,0.439,12.848,1.867,,,105.526,4.063,0.0,0.0,0.0,0.0,7,lg2007_008_79200_nb150_tim.csv,1945.0,lg2007_008_79200_nb150_tim.csv,3836.0,121,470246.0,472137.0,1.0632808315712945
2007,11,2566.234028,2566.250694,600.0,120.0,64.47,65.702,121.0,0.0,0.0,103.028,9.919,,,1035.724,32.796,0.0,0.0,0.0,0.0,7,lg2007_009_14400_nb150_tim.csv,5787.0,lg2007_009_21600_nb150_tim.csv,112.0,122,495371.0,496790.0,0.9900000000000001
2007,13,2566.509028,2566.529167,600.0,140.0,64.344,66.003,122.0,0.555,0.971,3.884,2.219,,,335.664,14.703,0.0,0.0,0.0,0.0,7,lg2007_009_43200_nb150_tim.csv,822.0,lg2007_009_43200_nb150_tim.csv,2536.0,123,518782.0,520496.0,1.0553463556852354
2007,15,2566.700694,2566.722222,600.0,160.0,64.214,66.36,120.0,10.046,10.411,2.512,0.44,,,44.329,2.135,0.0,0.0,0.0,0.0,7,lg2007_009_57600_nb150_tim.csv,2950.0,lg2007_009_57600_nb150_tim.csv,4783.0,124,535100.0,536933.0,1.2719540167220849
2007,17,2566.936806,2566.956944,600.0,180.0,64.089,66.59,121.0,0.776,1.294,0.0,0.0,,,179.04,8.836,0.0,0.0,8.021,14.618,7,lg2007_009_79200_nb150_tim.csv,1768.0,lg2007_009_79200_nb150_tim.csv,3482.0,125,555200.0,556914.0,1.7656958211849962
2007,19,2568.049306,2568.068056,600.0,200.0,63.964,66.853,121.0,3.726,3.895,0.0,0.0,,,4.234,0.339,0.0,0.0,23.542,51.792,7,lg2007_011_00000_nb150_tim.csv,4201.0,lg2007_011_00000_nb150_tim.csv,5797.0,126,649785.0,651381.0,2.185806407847726
2007,21,2568.277083,2568.305556,600.0,220.0,63.847,67.136,120.0,5.857,10.168,0.0,0.0,,,234.754,51.896,0.0,0.0,341.882,270.464,7,lg2007_011_21600_nb150_tim.csv,2309.0,lg2007_011_21600_nb150_tim.csv,4732.0,127,669174.0,671597.0,2.6081759488447163
2007,22,2568.672917,2568.695139,600.0,260.0,63.573,67.669,121.0,3.231,5.428,0.0,0.0,,,20.162,3.877,0.0,0.0,31.147,72.375,7,lg2007_011_57600_nb150_tim.csv,536.0,lg2007_011_57600_nb150_tim.csv,2427.0,128,702869.0,704760.0,2.4721974982384016
2007,23,2569.026389,2569.054167,500.0,220.0,64.476,68.566,122.0,2.62,4.913,0.164,0.082,,,332.626,26.613,-1.0,-1.0,27.187,29.316,7,lg2007_012_00000_nb150_tim.csv,2249.0,lg2007_012_00000_nb150_tim.csv,4614.0,129,732957.0,735322.0,2.0123883488310352
2007,24,2569.236111,2569.257639,500.0,200.0,64.608,68.237,122.0,0.246,0.246,1.231,0.369,,,41.864,1.847,0.0,0.0,4.802,6.28,7,lg2007_012_14400_nb150_tim.csv,5915.0,lg2007_012_21600_nb150_tim.csv,653.0,130,750810.0,752642.0,1.5966169303508317
2007,26,2569.572917,2569.594444,500.0,180.0,64.73,67.975,121.0,4.233,7.76,0.118,0.024,,,82.777,3.304,0.0,0.0,0.0,0.0,7,lg2007_012_43200_nb150_tim.csv,6210.0,lg2007_012_50400_nb150_tim.csv,950.0,131,779480.0,781313.0,1.5203327880762605
2007,28,2569.785417,2569.809722,500.0,160.0,64.845,67.632,121.0,6.145,7.404,0.198,0.05,,,452.752,13.232,0.0,0.0,0.0,0.0,7,lg2007_012_64800_nb150_tim.csv,3018.0,lg2007_012_64800_nb150_tim.csv,5087.0,132,797569.0,799638.0,1.6319999194847719
2007,30,2569.972222,2569.99375,500.0,140.0,64.984,67.375,120.0,1.422,2.369,0.355,0.059,,,682.801,23.881,0.0,0.0,0.0,0.0,7,lg2007_012_79200_nb150_tim.csv,4733.0,lg2007_012_79200_nb150_tim.csv,6565.0,133,813471.0,815303.0,1.6838740680128876
2007,32,2570.240972,2570.266667,500.0,120.0,65.113,67.066,127.0,2.982,7.215,21.742,2.309,,,62.532,2.405,0.0,0.0,0.0,0.0,7,lg2007_013_14400_nb150_tim.csv,6329.0,lg2007_013_21600_nb150_tim.csv,1423.0,134,836349.0,838536.0,2.1163539000609273
2007,34,2570.478472,2570.502778,500.0,100.0,65.221,66.81,120.0,98.683,43.435,28.582,1.705,,,1181.391,26.255,0.0,0.0,0.0,0.0,7,lg2007_013_36000_nb150_tim.csv,5265.0,lg2007_013_43200_nb150_tim.csv,240.0,135,856566.0,858635.0,2.1347145732691972
2007,37,2571.988194,2572.009028,500.0,80.0,65.367,66.466,120.0,1.035,1.553,17.212,1.682,,,19.153,0.647,0.0,0.0,0.0,0.0,7,lg2007_014_79200_nb150_tim.csv,6094.0,lg2007_015_00000_nb150_tim.csv,773.0,136,985098.0,986871.0,1.6613357760241794
2007,41,2574.046528,2574.070833,400.0,200.0,65.231,69.809,121.0,8.489,10.105,5.053,0.606,,,1129.986,62.653,0.0,0.0,175.531,323.373,7,lg2007_017_00000_nb150_tim.csv,3965.0,lg2007_017_00000_nb150_tim.csv,6034.0,137,1160337.0,1162406.0,1.5278558776167421
2007,43,2574.234028,2574.254861,400.0,180.0,65.361,69.551,120.0,8.4,10.648,0.828,0.177,,,427.349,21.77,0.237,0.118,30.643,56.317,7,lg2007_017_14400_nb150_tim.csv,5739.0,lg2007_017_21600_nb150_tim.csv,419.0,138,1176298.0,1178071.0,1.5365002818485436
2007,45,2574.552778,2574.577083,400.0,160.0,65.499,69.226,121.0,15.551,14.623,1.67,0.209,,,29.746,1.148,0.0,0.0,0.0,0.0,7,lg2007_017_43200_nb150_tim.csv,4498.0,lg2007_017_43200_nb150_tim.csv,6567.0,139,1203431.0,1205500.0,1.6922851046702374
2007,47,2574.763194,2574.786806,400.0,140.0,65.611,68.864,199.0,1.094,1.641,1.313,0.164,,,210.692,7.876,0.0,0.0,0.0,0.0,7,lg2007_017_64800_nb150_tim.csv,1128.0,lg2007_017_64800_nb150_tim.csv,3138.0,140,1221343.0,1223353.0,2.06736847339633
2007,49,2574.947917,2574.974306,400.0,120.0,65.755,68.614,120.0,260.933,58.367,712.149,80.605,,,861.396,25.05,0.0,0.0,0.0,0.0,7,lg2007_017_79200_nb150_tim.csv,2666.0,lg2007_017_79200_nb150_tim.csv,4912.0,141,1237068.0,1239314.0,2.0990938288070784
2007,51,2575.236806,2575.313194,400.0,100.0,65.868,68.254,120.0,1.831,3.18,6.841,0.771,,,344.16,10.02,0.0,0.0,0.0,0.0,7,lg2007_018_14400_nb150_tim.csv,5976.0,lg2007_018_21600_nb150_tim.csv,5385.0,142,1261660.0,1268162.0,2.1046361935521833
2007,53,2575.513889,2575.538194,400.0,80.0,65.996,67.943,121.0,108.276,53.204,4.397,0.66,,,64.526,1.88,0.0,0.0,0.0,0.0,7,lg2007_018_43200_nb150_tim.csv,1188.0,lg2007_018_43200_nb150_tim.csv,3257.0,143,1285247.0,1287316.0,1.684287681159228
2007,55,2575.702083,2575.73125,400.0,60.0,66.117,67.629,123.0,59.086,22.841,0.97,0.37,,,212.71,5.723,0.0,0.0,0.0,0.0,7,lg2007_018_57600_nb150_tim.csv,3022.0,lg2007_018_57600_nb150_tim.csv,5505.0,144,1301271.0,1303754.0,1.9703574879225243
2007,57,2575.8875,2575.911806,400.0,40.0,66.243,67.333,120.0,150.809,57.957,28.928,4.855,,,118.543,4.248,0.0,0.0,0.0,0.0,7,lg2007_018_72000_nb150_tim.csv,4616.0,lg2007_018_72000_nb150_tim.csv,6685.0,145,1317056.0,1319125.0,1.3426280998403133
2007,59,2577.040972,2577.0625,300.0,40.0,66.889,68.91,127.0,14.754,3.498,9.794,1.018,,,247.637,8.331,0.0,0.0,0.127,0.064,7,lg2007_020_00000_nb150_tim.csv,3494.0,lg2007_020_00000_nb150_tim.csv,5326.0,146,1415252.0,1417084.0,1.4130887434077855
2007,61,2577.236806,2577.254861,300.0,60.0,66.756,69.227,121.0,1202.202,300.399,25.937,2.654,,,287.279,9.707,0.0,0.0,0.152,0.152,7,lg2007_020_14400_nb150_tim.csv,5976.0,lg2007_020_21600_nb150_tim.csv,420.0,147,1431922.0,1433459.0,0.6873043996534199
2007,63,2577.541667,2577.560417,300.0,80.0,66.624,69.531,150.0,0.514,0.257,7.369,2.57,,,1.028,0.171,0.0,0.0,0.0,0.0,7,lg2007_020_43200_nb150_tim.csv,3553.0,lg2007_020_43200_nb150_tim.csv,5149.0,148,1457873.0,1459469.0,1.3100000000000005
2007,65,2577.738889,2577.76875,300.0,100.0,66.498,69.84,121.0,12.626,10.789,55.259,5.842,,,345.0,12.851,0.0,0.0,0.0,0.0,7,lg2007_020_57600_nb150_tim.csv,6154.0,lg2007_020_64800_nb150_tim.csv,1602.0,149,1474662.0,1477204.0,1.5276839035255527
2007,67,2577.988889,2578.010417,300.0,120.0,66.37,70.164,120.0,1.383,1.886,0.0,0.0,,,1270.903,69.027,0.0,0.0,0.377,0.503,7,lg2007_020_79200_nb150_tim.csv,6154.0,lg2007_021_00000_nb150_tim.csv,893.0,150,1495943.0,1497776.0,1.5867612686295895
2007,69,2578.240278,2578.266667,300.0,140.0,66.245,70.459,120.0,1.294,1.892,7.666,1.195,,,35.544,1.991,0.0,0.0,1.095,1.394,7,lg2007_021_14400_nb150_tim.csv,6272.0,lg2007_021_21600_nb150_tim.csv,1425.0,151,1517343.0,1519589.0,1.610928423082745
2007,71,2578.531944,2578.553472,300.0,160.0,66.128,70.789,120.0,3.461,5.192,6.428,0.927,,,493.961,26.12,0.0,0.0,0.0,0.0,7,lg2007_021_43200_nb150_tim.csv,2725.0,lg2007_021_43200_nb150_tim.csv,4558.0,152,1542171.0,1544004.0,1.599529443838948
2007,73,2578.793056,2578.822917,300.0,180.0,65.989,71.065,129.0,34.146,51.059,3.21,0.535,,,1112.567,51.603,0.0,0.0,0.0,0.0,7,lg2007_021_64800_nb150_tim.csv,3671.0,lg2007_021_64800_nb150_tim.csv,6213.0,153,1564398.0,1566940.0,1.7376607025816
2007,75,2579.077083,2579.097917,300.0,200.0,65.853,71.361,124.0,15.401,27.786,3.017,0.556,,,99.077,7.542,-1.0,-1.0,571.601,1097.474,7,lg2007_022_00000_nb150_tim.csv,6568.0,lg2007_022_07200_nb150_tim.csv,1247.0,154,1588576.0,1590349.0,1.8726650695227862
2007,77,2579.559028,2579.595139,200.0,260.0,66.028,73.92,121.0,0.206,0.206,0.275,0.206,,,432.686,28.83,0.0,0.0,12.708,32.972,7,lg2007_022_43200_nb150_tim.csv,5031.0,lg2007_022_50400_nb150_tim.csv,1011.0,155,1629601.0,1632675.0,2.2002839024390726
2007,78,2579.711111,2579.7375,200.0,240.0,66.181,73.591,121.0,13.833,13.42,0.516,0.206,,,398.575,23.846,0.0,0.0,11.975,31.589,7,lg2007_022_57600_nb150_tim.csv,3790.0,lg2007_022_57600_nb150_tim.csv,6036.0,156,1642547.0,1644793.0,1.817382732531388
2007,79,2579.873611,2579.896528,200.0,220.0,66.309,73.27,120.0,21.538,31.777,0.235,0.118,,,611.767,41.192,0.0,0.0,15.771,40.016,7,lg2007_022_72000_nb150_tim.csv,3436.0,lg2007_022_72000_nb150_tim.csv,5386.0,157,1656380.0,1658330.0,1.828641380488534
2007,80,2580.122917,2580.150694,200.0,200.0,66.435,73.022,120.0,3.803,5.004,0.1,0.09,,,127.707,10.909,0.0,0.0,107.991,218.243,7,lg2007_023_07200_nb150_tim.csv,3376.0,lg2007_023_07200_nb150_tim.csv,5741.0,158,1677601.0,1679966.0,1.7269983798257955
2007,82,2580.253472,2580.277778,200.0,180.0,66.57,72.716,120.0,0.972,0.756,0.0,0.0,,,49.693,1.826,0.0,0.0,22.902,15.556,7,lg2007_023_21600_nb150_tim.csv,303.0,lg2007_023_21600_nb150_tim.csv,2372.0,159,1688715.0,1690784.0,1.512000805153178
2007,84,2580.827778,2580.861806,200.0,160.0,66.695,72.449,127.0,15.267,14.982,0.0,0.0,,,516.369,26.596,0.0,0.0,0.0,0.0,7,lg2007_023_64800_nb150_tim.csv,6628.0,lg2007_023_72000_nb150_tim.csv,2430.0,160,1737602.0,1740498.0,1.7835688643426593
2007,86,2581.038194,2581.066667,200.0,140.0,66.837,72.138,120.0,1.057,1.761,0.0,0.0,,,1131.391,38.124,0.0,0.0,0.0,0.0,7,lg2007_024_00000_nb150_tim.csv,3258.0,lg2007_024_00000_nb150_tim.csv,5682.0,161,1755514.0,1757938.0,1.5659753264604992
2007,88,2581.253472,2581.279167,200.0,120.0,66.964,71.837,121.0,1.063,2.417,0.0,0.0,,,735.435,37.99,0.0,0.0,0.0,0.0,7,lg2007_024_21600_nb150_tim.csv,303.0,lg2007_024_21600_nb150_tim.csv,2490.0,162,1773841.0,1776028.0,1.6716213436928784
2007,90,2581.542361,2581.563194,200.0,100.0,67.101,71.544,120.0,4.452,4.452,0.556,0.139,,,1.808,0.417,0.0,0.0,0.0,0.0,7,lg2007_024_43200_nb150_tim.csv,3613.0,lg2007_024_43200_nb150_tim.csv,5387.0,163,1798433.0,1800207.0,1.6883431924881547
2007,92,2581.74375,2581.769444,200.0,80.0,67.25,71.2,120.0,3.061,3.357,13.528,1.382,,,366.355,14.417,0.0,0.0,0.0,0.0,7,lg2007_024_57600_nb150_tim.csv,6569.0,lg2007_024_64800_nb150_tim.csv,1662.0,164,1815578.0,1817765.0,1.9835217854973293
2007,94,2582.479167,2582.502083,200.0,60.0,67.37,70.94,120.0,2.763,0.839,90.482,9.374,,,94.725,3.281,0.0,0.0,0.0,0.0,7,lg2007_025_36000_nb150_tim.csv,5328.0,lg2007_025_43200_nb150_tim.csv,185.0,165,1878182.0,1880133.0,1.982902663933571
2007,96,2582.716667,2582.743056,200.0,40.0,67.504,70.62,120.0,0.093,0.093,60.437,6.939,,,178.886,5.512,0.0,0.0,0.0,0.0,7,lg2007_025_57600_nb150_tim.csv,4264.0,lg2007_025_57600_nb150_tim.csv,6510.0,166,1898399.0,1900645.0,1.8906811303964475
2007,98,2582.9125,2582.940278,200.0,20.0,67.639,70.287,121.0,0.09,0.18,4.414,0.45,,,533.437,15.673,0.0,0.0,0.0,0.0,7,lg2007_025_72000_nb150_tim.csv,6746.0,lg2007_025_79200_nb150_tim.csv,2017.0,167,1915069.0,1917434.0,2.1706157368269747
2007,100,2584.673611,2584.701389,200.0,-20.0,67.901,69.661,120.0,51.802,13.675,14.409,0.663,,,36.863,1.786,0.0,0.0,0.0,0.0,7,lg2007_027_57600_nb150_tim.csv,599.0,lg2007_027_57600_nb150_tim.csv,2963.0,168,2064990.0,2067354.0,1.6590093728007986
2007,102,2584.870139,2584.890972,200.0,0.0,67.795,69.931,119.0,0.444,0.222,1.332,0.333,,,2.664,0.166,0.0,0.0,0.0,0.0,7,lg2007_027_72000_nb150_tim.csv,3141.0,lg2007_027_72000_nb150_tim.csv,4915.0,169,2081720.0,2083494.0,2.1233164319247906
2007,104,2585.272222,2585.298611,100.0,0.0,68.388,71.707,100.0,81.019,21.518,370.114,26.545,,,162.847,7.886,0.0,0.0,0.0,0.0,7,lg2007_028_21600_nb150_tim.csv,1900.0,lg2007_028_21600_nb150_tim.csv,4146.0,170,2115949.0,2118195.0,0.6545140186916941
2007,106,2585.610417,2585.634722,100.0,20.0,68.254,71.8765,124.0,58.443,18.111,212.328,13.213,,,240.603,8.609,0.0,0.0,0.105,0.315,7,lg2007_028_50400_nb150_tim.csv,2314.0,lg2007_028_50400_nb150_tim.csv,4384.0,171,2144738.0,2146808.0,0.5138807339445095
2007,108,2585.818056,2585.847917,100.0,40.0,68.108,72.041,121.0,911.331,359.65,19.576,2.449,,,132.274,7.347,0.0,0.0,0.0,0.0,7,lg2007_028_64800_nb150_tim.csv,5801.0,lg2007_028_72000_nb150_tim.csv,1250.0,172,2162417.0,2164960.0,0.22706001048192204
2007,110,2586.034722,2586.055556,100.0,60.0,67.985,72.681,120.0,7.386,2.292,0.255,0.064,,,106.455,6.482,0.0,0.0,0.0,0.0,7,lg2007_029_00000_nb150_tim.csv,2964.0,lg2007_029_00000_nb150_tim.csv,4738.0,173,2180865.0,2182639.0,1.4809998122063877
2007,112,2586.536111,2586.563889,200.0,-60.0,68.166,68.931,121.0,24.013,8.004,44.023,1.861,,,55.099,2.662,0.0,0.0,0.0,0.0,7,lg2007_029_43200_nb150_tim.csv,3083.0,lg2007_029_43200_nb150_tim.csv,5448.0,174,2223553.0,2225918.0,1.5666393350236278
2007,114,2586.772222,2586.801389,200.0,-40.0,68.045,69.248,123.0,970.461,279.177,3.194,0.532,,,29.903,2.138,0.0,0.0,0.0,0.0,7,lg2007_029_64800_nb150_tim.csv,1901.0,lg2007_029_64800_nb150_tim.csv,4385.0,175,2243656.0,2246140.0,1.9557109322605424
2007,116,2586.963194,2586.986111,219.0,-23.0,67.731,69.212,120.0,79.537,16.756,12.861,0.749,,,45.824,2.497,0.0,0.0,0.0,0.0,7,lg2007_029_79200_nb150_tim.csv,3970.0,lg2007_029_79200_nb150_tim.csv,5920.0,176,2259916.0,2261866.0,1.465912438066266
