Latitude,Longitude,File_Prefix
-52.89698166666667,-67.77354833333334,lg2011_363_21600_nb150
-52.90849,-67.75492333333334,lg2011_363_21600_nb150
-52.91995666666666,-67.73611833333334,lg2011_363_21600_nb150
-52.93147666666667,-67.71713833333334,lg2011_363_21600_nb150
-52.94295666666667,-67.69804166666667,lg2011_363_21600_nb150
-52.95460166666667,-67.67864166666666,lg2011_363_21600_nb150
-52.96611833333333,-67.65910500000001,lg2011_363_21600_nb150
-52.977788333333336,-67.63936166666667,lg2011_363_21600_nb150
-52.98945666666667,-67.619355,lg2011_363_21600_nb150
-53.00128333333333,-67.59914166666667,lg2011_363_21600_nb150
-53.01316,-67.57894,lg2011_363_21600_nb150
-53.02514833333333,-67.55865833333333,lg2011_363_21600_nb150
-53.037165,-67.53825,lg2011_363_21600_nb150
-53.049195,-67.517605,lg2011_363_21600_nb150
-53.06122,-67.49713833333334,lg2011_363_21600_nb150
-53.073225,-67.47639166666667,lg2011_363_21600_nb150
-53.08529666666666,-67.45561166666667,lg2011_363_21600_nb150
-53.09741166666666,-67.43463666666666,lg2011_363_21600_nb150
-53.10989,-67.41404,lg2011_363_21600_nb150
-53.12253166666667,-67.39362333333334,lg2011_363_21600_nb150
-53.13519333333333,-67.373085,lg2011_363_21600_nb150
-53.14793833333334,-67.35246,lg2011_363_21600_nb150
-53.160685,-67.33164833333333,lg2011_363_21600_nb150
-53.17341833333333,-67.31087333333333,lg2011_363_21600_nb150
-53.17805166666667,-67.303185,lg2011_363_21600_nb150
-53.17813166666666,-67.30306,lg2011_363_28800_nb150
-53.19091,-67.28223833333334,lg2011_363_28800_nb150
-53.20376333333334,-67.26130833333333,lg2011_363_28800_nb150
-53.21663166666666,-67.24024666666666,lg2011_363_28800_nb150
-53.22948666666666,-67.21914833333334,lg2011_363_28800_nb150
-53.24235166666666,-67.19807333333333,lg2011_363_28800_nb150
-53.255280000000006,-67.17729,lg2011_363_28800_nb150
-53.268295,-67.15639166666666,lg2011_363_28800_nb150
-53.28126333333334,-67.13545333333333,lg2011_363_28800_nb150
-53.29431666666667,-67.11482166666667,lg2011_363_28800_nb150
-53.30736333333334,-67.09423000000001,lg2011_363_28800_nb150
-53.32009666666666,-67.07321166666667,lg2011_363_28800_nb150
-53.33282833333333,-67.05180166666666,lg2011_363_28800_nb150
-53.34546666666667,-67.03031,lg2011_363_28800_nb150
-53.35795333333333,-67.00886666666666,lg2011_363_28800_nb150
-53.37041666666666,-66.98729,lg2011_363_28800_nb150
-53.38280666666667,-66.96584833333333,lg2011_363_28800_nb150
-53.395165000000006,-66.94452,lg2011_363_28800_nb150
-53.40744333333333,-66.9233,lg2011_363_28800_nb150
-53.419755,-66.90212833333334,lg2011_363_28800_nb150
-53.43194499999999,-66.88102666666667,lg2011_363_28800_nb150
-53.44411666666666,-66.85984499999999,lg2011_363_28800_nb150
-53.456315,-66.83867166666667,lg2011_363_28800_nb150
-53.46859666666667,-66.81766999999999,lg2011_363_28800_nb150
-53.47107666666667,-66.81345,lg2011_363_28800_nb150
-53.471115000000005,-66.81337666666667,lg2011_363_36000_nb150
-53.48314499999999,-66.792445,lg2011_363_36000_nb150
-53.49526,-66.77169166666667,lg2011_363_36000_nb150
-53.50735666666667,-66.75137666666667,lg2011_363_36000_nb150
-53.51950833333333,-66.73134833333333,lg2011_363_36000_nb150
-53.53169666666667,-66.71151833333333,lg2011_363_36000_nb150
-53.54381833333333,-66.69171333333334,lg2011_363_36000_nb150
-53.555995,-66.67236166666666,lg2011_363_36000_nb150
-53.56836666666667,-66.65337333333333,lg2011_363_36000_nb150
-53.58065166666667,-66.634535,lg2011_363_36000_nb150
-53.59288000000001,-66.61575166666667,lg2011_363_36000_nb150
-53.60499,-66.59711833333333,lg2011_363_36000_nb150
-53.61702833333333,-66.57838333333333,lg2011_363_36000_nb150
-53.628835,-66.55973333333333,lg2011_363_36000_nb150
-53.64063333333333,-66.54116666666667,lg2011_363_36000_nb150
-53.65245166666666,-66.522915,lg2011_363_36000_nb150
-53.66381833333333,-66.50409666666667,lg2011_363_36000_nb150
-53.67505166666667,-66.48516500000001,lg2011_363_36000_nb150
-53.68636,-66.466505,lg2011_363_36000_nb150
-53.697025,-66.44735,lg2011_363_36000_nb150
-53.70765,-66.42817166666667,lg2011_363_36000_nb150
-53.71816166666667,-66.40899999999999,lg2011_363_36000_nb150
-53.72866,-66.39008333333334,lg2011_363_36000_nb150
-53.73652833333333,-66.37571,lg2011_363_36000_nb150
-53.736563333333336,-66.37565333333333,lg2011_363_43200_nb150
-53.74715333333333,-66.35681333333333,lg2011_363_43200_nb150
-53.75757333333333,-66.33800833333333,lg2011_363_43200_nb150
-53.76766833333333,-66.31906166666667,lg2011_363_43200_nb150
-53.77750666666667,-66.300205,lg2011_363_43200_nb150
-53.78727166666667,-66.28135,lg2011_363_43200_nb150
-53.79710166666667,-66.26244333333334,lg2011_363_43200_nb150
-53.80715,-66.24379333333333,lg2011_363_43200_nb150
-53.81738833333333,-66.225585,lg2011_363_43200_nb150
-53.8275,-66.20714333333333,lg2011_363_43200_nb150
-53.837675,-66.18917666666667,lg2011_363_43200_nb150
-53.84777,-66.17137166666667,lg2011_363_43200_nb150
-53.85818833333333,-66.15444000000001,lg2011_363_43200_nb150
-53.86919833333333,-66.13855500000001,lg2011_363_43200_nb150
-53.88022666666666,-66.122755,lg2011_363_43200_nb150
-53.89081333333333,-66.10631666666667,lg2011_363_43200_nb150
-53.901073333333336,-66.08927666666666,lg2011_363_43200_nb150
-53.91147666666666,-66.07235666666666,lg2011_363_43200_nb150
-53.92182833333333,-66.05546,lg2011_363_43200_nb150
-53.932185,-66.03845,lg2011_363_43200_nb150
-53.94209333333333,-66.02044833333333,lg2011_363_43200_nb150
-53.95209666666667,-66.00245333333334,lg2011_363_43200_nb150
-53.96236666666667,-65.98464833333334,lg2011_363_43200_nb150
-53.96676166666666,-65.97747166666667,lg2011_363_43200_nb150
-53.96681833333334,-65.97736333333333,lg2011_363_50400_nb150
-53.97796166666666,-65.96077333333334,lg2011_363_50400_nb150
-53.98840333333333,-65.94307833333333,lg2011_363_50400_nb150
-53.99872166666667,-65.92502333333333,lg2011_363_50400_nb150
-54.00906166666667,-65.90653499999999,lg2011_363_50400_nb150
-54.01953833333334,-65.88796166666667,lg2011_363_50400_nb150
-54.03024166666667,-65.86939166666667,lg2011_363_50400_nb150
-54.04105,-65.85094666666667,lg2011_363_50400_nb150
-54.05208333333334,-65.83276,lg2011_363_50400_nb150
-54.06319499999999,-65.814725,lg2011_363_50400_nb150
-54.07437333333333,-65.796735,lg2011_363_50400_nb150
-54.08565833333334,-65.77856666666666,lg2011_363_50400_nb150
-54.09714333333334,-65.76015666666666,lg2011_363_50400_nb150
-54.10863166666667,-65.74135166666667,lg2011_363_50400_nb150
-54.11995666666667,-65.72212333333333,lg2011_363_50400_nb150
-54.13118666666666,-65.70249833333334,lg2011_363_50400_nb150
-54.14231,-65.68242166666667,lg2011_363_50400_nb150
-54.15360166666667,-65.66213666666667,lg2011_363_50400_nb150
-54.16514,-65.64192333333334,lg2011_363_50400_nb150
-54.17692333333334,-65.621255,lg2011_363_50400_nb150
-54.189655,-65.60108833333334,lg2011_363_50400_nb150
-54.20233166666666,-65.58111166666667,lg2011_363_50400_nb150
-54.21399333333334,-65.56032666666667,lg2011_363_50400_nb150
-54.21650166666666,-65.555685,lg2011_363_50400_nb150
-54.216585,-65.55556166666666,lg2011_363_57600_nb150
-54.22816,-65.53440333333333,lg2011_363_57600_nb150
-54.23953666666666,-65.51224666666667,lg2011_363_57600_nb150
-54.25140166666666,-65.490655,lg2011_363_57600_nb150
-54.26368833333333,-65.46945666666667,lg2011_363_57600_nb150
-54.27593333333333,-65.448185,lg2011_363_57600_nb150
-54.288445,-65.42673833333333,lg2011_363_57600_nb150
-54.30100666666666,-65.405165,lg2011_363_57600_nb150
-54.31410833333333,-65.38399333333334,lg2011_363_57600_nb150
-54.32748166666666,-65.36295,lg2011_363_57600_nb150
-54.34100166666666,-65.34148333333333,lg2011_363_57600_nb150
-54.35448166666666,-65.32050500000001,lg2011_363_57600_nb150
-54.3679,-65.29920666666666,lg2011_363_57600_nb150
-54.38097,-65.27630333333333,lg2011_363_57600_nb150
-54.39339833333333,-65.25182,lg2011_363_57600_nb150
-54.40593166666667,-65.22747,lg2011_363_57600_nb150
-54.418925,-65.20341833333333,lg2011_363_57600_nb150
-54.43193833333334,-65.17898833333334,lg2011_363_57600_nb150
-54.44536666666666,-65.154855,lg2011_363_57600_nb150
-54.45826666666667,-65.12919166666667,lg2011_363_57600_nb150
-54.46898,-65.10067,lg2011_363_57600_nb150
-54.48159166666667,-65.077445,lg2011_363_57600_nb150
-54.49882666666666,-65.06101833333334,lg2011_363_57600_nb150
-54.499135,-65.0607,lg2011_363_57600_nb150
-54.49925166666666,-65.06062,lg2011_363_64800_nb150
-54.51534333333333,-65.04093,lg2011_363_64800_nb150
-54.52972333333334,-65.01652,lg2011_363_64800_nb150
-54.54340500000001,-64.99230166666666,lg2011_363_64800_nb150
-54.55834166666666,-64.96879666666666,lg2011_363_64800_nb150
-54.57733833333333,-64.96578333333333,lg2011_363_64800_nb150
-54.59621333333333,-64.96441333333334,lg2011_363_64800_nb150
-54.614945,-64.96527666666667,lg2011_363_64800_nb150
-54.634038333333336,-64.96633666666666,lg2011_363_64800_nb150
-54.65379166666666,-64.966295,lg2011_363_64800_nb150
-54.67415,-64.96695666666666,lg2011_363_64800_nb150
-54.69451833333334,-64.96874833333334,lg2011_363_64800_nb150
-54.71498,-64.96901833333334,lg2011_363_64800_nb150
-54.73599,-64.96864833333333,lg2011_363_64800_nb150
-54.75738833333333,-64.96799666666666,lg2011_363_64800_nb150
-54.77900666666667,-64.96736,lg2011_363_64800_nb150
-54.80012166666667,-64.96665166666666,lg2011_363_64800_nb150
-54.81987333333333,-64.96697333333333,lg2011_363_64800_nb150
-54.8396,-64.96692833333333,lg2011_363_64800_nb150
-54.85914,-64.96642333333334,lg2011_363_64800_nb150
-54.87848333333334,-64.96682666666666,lg2011_363_64800_nb150
-54.898095,-64.96633333333334,lg2011_363_64800_nb150
-54.91339166666667,-64.96558,lg2011_363_64800_nb150
-54.91348000000001,-64.96557166666666,lg2011_363_72000_nb150
-54.931155,-64.96546,lg2011_363_72000_nb150
-54.95039333333333,-64.96576166666667,lg2011_363_72000_nb150
-54.97251,-64.96486999999999,lg2011_363_72000_nb150
-54.996705000000006,-64.96208166666666,lg2011_363_72000_nb150
-55.027575,-64.95517666666667,lg2011_363_72000_nb150
-55.05228666666667,-64.94991333333333,lg2011_363_72000_nb150
-55.07236166666666,-64.94503166666667,lg2011_363_72000_nb150
-55.09198833333333,-64.93697666666667,lg2011_363_72000_nb150
-55.11159833333333,-64.92961,lg2011_363_72000_nb150
-55.13079666666667,-64.92714666666667,lg2011_363_72000_nb150
-55.15075833333334,-64.92096333333333,lg2011_363_72000_nb150
-55.17028333333333,-64.91422,lg2011_363_72000_nb150
-55.19082,-64.90760333333333,lg2011_363_72000_nb150
-55.21089166666667,-64.90134666666667,lg2011_363_72000_nb150
-55.23033333333333,-64.89593166666667,lg2011_363_72000_nb150
-55.249985,-64.89058,lg2011_363_72000_nb150
-55.268575,-64.88549166666667,lg2011_363_72000_nb150
-55.28642833333333,-64.88043166666667,lg2011_363_72000_nb150
-55.28905333333334,-64.87973666666667,lg2011_363_72000_nb150
-55.28915666666666,-64.87972333333333,lg2011_363_79200_nb150
-55.30635,-64.87451833333333,lg2011_363_79200_nb150
-55.32577833333333,-64.8687,lg2011_363_79200_nb150
-55.34398833333334,-64.86052666666667,lg2011_363_79200_nb150
-55.36228166666667,-64.85409166666666,lg2011_363_79200_nb150
-55.38119,-64.848485,lg2011_363_79200_nb150
-55.40108333333333,-64.84334333333334,lg2011_363_79200_nb150
-55.42008666666667,-64.83878666666666,lg2011_363_79200_nb150
-55.43924333333333,-64.83238166666666,lg2011_363_79200_nb150
-55.45836666666667,-64.82521333333334,lg2011_363_79200_nb150
-55.478655,-64.81922166666666,lg2011_363_79200_nb150
-55.497165,-64.81348,lg2011_363_79200_nb150
-55.51546166666667,-64.80819,lg2011_363_79200_nb150
-55.535185,-64.80271833333333,lg2011_363_79200_nb150
-55.55448833333333,-64.79780333333333,lg2011_363_79200_nb150
-55.57413833333333,-64.79317333333333,lg2011_363_79200_nb150
-55.59329666666667,-64.78696500000001,lg2011_363_79200_nb150
-55.61199833333333,-64.78006666666667,lg2011_363_79200_nb150
-55.63212333333333,-64.77216999999999,lg2011_363_79200_nb150
-55.64392166666666,-64.767945,lg2011_363_79200_nb150
-55.64397833333334,-64.76790166666666,lg2011_364_00000_nb150
-55.66266,-64.76165333333333,lg2011_364_00000_nb150
-55.68190166666667,-64.75729833333334,lg2011_364_00000_nb150
-55.70173666666667,-64.753095,lg2011_364_00000_nb150
-55.72101,-64.74665666666667,lg2011_364_00000_nb150
-55.74138166666667,-64.74030166666667,lg2011_364_00000_nb150
