Latitude,Longitude,File_Prefix
-54.27616,-65.44704499999999,lg2017_364_50400_nb150
-54.29021666666666,-65.423415,lg2017_364_50400_nb150
-54.30498666666666,-65.40073333333333,lg2017_364_50400_nb150
-54.31936999999999,-65.37711333333333,lg2017_364_50400_nb150
-54.33339833333334,-65.352905,lg2017_364_50400_nb150
-54.34760333333333,-65.328935,lg2017_364_50400_nb150
-54.361355,-65.30392333333333,lg2017_364_50400_nb150
-54.37488166666667,-65.27893333333333,lg2017_364_50400_nb150
-54.38817166666666,-65.25435,lg2017_364_50400_nb150
-54.40095666666666,-65.23008166666666,lg2017_364_50400_nb150
-54.413455000000006,-65.20628,lg2017_364_50400_nb150
-54.42632,-65.18288333333334,lg2017_364_50400_nb150
-54.43910166666666,-65.15989666666667,lg2017_364_50400_nb150
-54.45224,-65.13866999999999,lg2017_364_50400_nb150
-54.46523333333333,-65.11745166666667,lg2017_364_50400_nb150
-54.47785333333334,-65.09643833333334,lg2017_364_50400_nb150
-54.49060166666667,-65.07686666666666,lg2017_364_50400_nb150
-54.50394,-65.05936833333334,lg2017_364_50400_nb150
-54.51577,-65.03849,lg2017_364_50400_nb150
-54.51841666666667,-65.03380833333334,lg2017_364_50400_nb150
-54.51845166666666,-65.03375166666666,lg2017_364_57600_nb150
-54.52986333333333,-65.01368833333333,lg2017_364_57600_nb150
-54.54134166666667,-64.99382166666666,lg2017_364_57600_nb150
-54.552915000000006,-64.97431,lg2017_364_57600_nb150
-54.56639166666667,-64.96719666666667,lg2017_364_57600_nb150
-54.58000500000001,-64.96854833333333,lg2017_364_57600_nb150
-54.591935,-64.96852,lg2017_364_57600_nb150
-54.60252166666667,-64.967315,lg2017_364_57600_nb150
-54.61206333333333,-64.966555,lg2017_364_57600_nb150
-54.62111166666666,-64.96400333333334,lg2017_364_57600_nb150
-54.63013833333334,-64.96103833333333,lg2017_364_57600_nb150
-54.63907333333334,-64.95785333333333,lg2017_364_57600_nb150
-54.64789666666667,-64.95407666666667,lg2017_364_57600_nb150
-54.65671,-64.94932333333334,lg2017_364_57600_nb150
-54.66529499999999,-64.94434833333334,lg2017_364_57600_nb150
-54.674135,-64.943865,lg2017_364_57600_nb150
-54.68320833333333,-64.94284499999999,lg2017_364_57600_nb150
-54.69274833333333,-64.94096333333333,lg2017_364_57600_nb150
-54.70263166666667,-64.938585,lg2017_364_57600_nb150
-54.71334166666666,-64.936515,lg2017_364_57600_nb150
-54.72449333333334,-64.93747833333333,lg2017_364_57600_nb150
-54.72948333333333,-64.938355,lg2017_364_57600_nb150
-54.72954,-64.93836,lg2017_364_64800_nb150
-54.74092166666666,-64.93950333333333,lg2017_364_64800_nb150
-54.75256333333334,-64.93929,lg2017_364_64800_nb150
-54.76408333333333,-64.93843000000001,lg2017_364_64800_nb150
-54.77520833333333,-64.93764833333333,lg2017_364_64800_nb150
-54.78661333333334,-64.93680833333333,lg2017_364_64800_nb150
-54.797735,-64.936095,lg2017_364_64800_nb150
-54.80893833333333,-64.93491999999999,lg2017_364_64800_nb150
-54.82072,-64.93330999999999,lg2017_364_64800_nb150
-54.83320666666667,-64.93100166666666,lg2017_364_64800_nb150
-54.84610833333333,-64.92940833333333,lg2017_364_64800_nb150
-54.85971833333333,-64.92767666666667,lg2017_364_64800_nb150
-54.87376999999999,-64.92536,lg2017_364_64800_nb150
-54.88843833333333,-64.92244333333333,lg2017_364_64800_nb150
-54.903805000000006,-64.918805,lg2017_364_64800_nb150
-54.91968666666666,-64.91430666666666,lg2017_364_64800_nb150
-54.93763833333333,-64.90924833333334,lg2017_364_64800_nb150
-54.95804166666667,-64.90291666666667,lg2017_364_64800_nb150
-54.98071,-64.89494499999999,lg2017_364_64800_nb150
-54.996435,-64.88895333333333,lg2017_364_64800_nb150
-54.99653166666667,-64.88890333333333,lg2017_364_72000_nb150
-55.02612166666667,-64.87639666666666,lg2017_364_72000_nb150
-55.050535,-64.869035,lg2017_364_72000_nb150
-55.07345333333333,-64.86471,lg2017_364_72000_nb150
-55.09693000000001,-64.85588333333334,lg2017_364_72000_nb150
-55.12009333333334,-64.84555999999999,lg2017_364_72000_nb150
-55.14291166666667,-64.83595166666667,lg2017_364_72000_nb150
-55.164885,-64.82799666666666,lg2017_364_72000_nb150
-55.18755166666666,-64.81969666666667,lg2017_364_72000_nb150
-55.21124833333333,-64.81125,lg2017_364_72000_nb150
-55.23366333333333,-64.80337666666667,lg2017_364_72000_nb150
-55.25431,-64.79597833333334,lg2017_364_72000_nb150
-55.27687166666666,-64.78835333333333,lg2017_364_72000_nb150
-55.299325,-64.78055,lg2017_364_72000_nb150
-55.32216333333334,-64.77244,lg2017_364_72000_nb150
-55.33581833333334,-64.76757666666667,lg2017_364_72000_nb150
-55.335915,-64.767535,lg2017_364_79200_nb150
-55.35776666666667,-64.75914166666666,lg2017_364_79200_nb150
-55.37927166666667,-64.75058833333334,lg2017_364_79200_nb150
-55.40150500000001,-64.74144666666666,lg2017_364_79200_nb150
-55.42339499999999,-64.73207833333333,lg2017_364_79200_nb150
-55.44439499999999,-64.72230166666667,lg2017_364_79200_nb150
-55.46575833333333,-64.71256166666667,lg2017_364_79200_nb150
-55.48716833333334,-64.70121,lg2017_364_79200_nb150
-55.50882166666667,-64.68911999999999,lg2017_364_79200_nb150
-55.53018666666666,-64.67798499999999,lg2017_364_79200_nb150
-55.55162333333333,-64.66700333333333,lg2017_364_79200_nb150
-55.574185,-64.65711333333333,lg2017_364_79200_nb150
-55.59801666666666,-64.64724166666667,lg2017_364_79200_nb150
-55.623075,-64.63606666666666,lg2017_364_79200_nb150
-55.64619166666667,-64.625365,lg2017_364_79200_nb150
-55.66929666666667,-64.61428166666667,lg2017_364_79200_nb150
